num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
CSTL_000610,EV 2 Parking Rue des Décurions,,RUE DES DECURIONS,,,Castelnau-le-Lez,,,,,11. Parking,,
PERO_000477,EV 2 parking Rue du Pradas,,RUE DU PRADAS,,,Pérols,,,,,11. Parking,,
CRES_000120,Accot. 2 Nord Int. Av. M. d'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,2. Acc. de voiries,,
PERO_000476,EV 1 parking Rue du Pradas,,RUE DU PRADAS,,,Pérols,,,,,11. Parking,,
CNTL_000025,Parking vigne du parc,, ,,,Cournonterral,,,,,11. Parking,,
CNTL_000227,Parking rue des Harlepiettes,, ,,,Cournonterral,,,,,11. Parking,1,
CRES_000625,Accot. 5 Sq. J. Jaurès,,SQUARE JEAN JAURES,,,Le Crès,,,,,11. Parking,,
LATT_000091,Rond-Point de l'Europe EV 2,,AVENUE DE L'EUROPE,,,Lattes,,,,,12. Place,,
CLAP_000049,EV 2 Esplanade 1,,AVENUE DU GENERAL DE GAULLE,,,Clapiers,,,,,12. Place,,
CLAP_000045,EV 3 Esplanade 1,,AVENUE DU GENERAL DE GAULLE,,,Clapiers,,,,,12. Place,,
JACO_000224,EV 2 Place F. Mitterand,,PLACE FRANCOIS MITTERRAND,,,Jacou,,,,,12. Place,,
STDR_000015,Placette 2 : Lot. Le Sauvignon,, ,,,Saint-Drézéry,,,,,13. Placette,3,
SUSS_000037,Placette 3 Garrigues,, ,,,Sussargues,,,,,13. Placette,5,
STDR_000008,Lotissement les Romarins : 1 EV géré par les habitants,, ,,,Saint-Drézéry,,,,,13. Placette,3,
PRAD_000094,EV 5 Placette des Genévriers,,PLACETTE DES GENEVRIERS,,,Prades-le-Lez,,,,,14. Placette de lotissement,,
PRAD_000241,EV 1 Angle Rue Round de Bouissouse,,RUE ROUND DE BOUISSOUSE,,,Prades-le-Lez,,,,,14. Placette de lotissement,,
LATT_000919,Placette rue des roses,,RUE DES ROSES,,,Lattes,,,,,14. Placette de lotissement,,
LAVE_000014,Placette Kersale,, ,,,Lavérune,,,,,14. Placette de lotissement,1,
LATT_000562,Placettes Passage J.F. Dupleix,,PASSAGE J.F. DUPLEIX,,,Lattes,,,,,14. Placette de lotissement,,
VEND_000151,Placette 1 Gérard Philippe,,IMPASSE GERARD PHILIPE,,,Vendargues,,,,,14. Placette de lotissement,,
VEND_000150,Placette 2 Gérard Philippe,,IMPASSE GERARD PHILIPE,,,Vendargues,,,,,14. Placette de lotissement,,
STGN_000002,Quartier vigneron parking,, ,,,Saint-Geniès-des-Mourgues,,,,,11. Parking,4,
PIGN_002034,Placette rue des Grenaches,, ,,,Pignan,,,,,14. Placette de lotissement,1,
PIGN_000210,Placette et passage placé Jean Moulin,, ,,,Pignan,,,,,14. Placette de lotissement,1,
CLAP_000144,Placette (Rond-Point) Plan Goutier,,PLAN GOUTIER,,,Clapiers,,,,,14. Placette de lotissement,,
BAIL_000156,Accot. 1 Passage F. Mistral - Rue Jean Moulin,,RUE FREDERIC MISTRAL,,,Baillargues,,,,,14. Placette de lotissement,,
BAIL_000157,Accot. 1 Passage F. Mistral - Rue Jean Moulin,,RUE FREDERIC MISTRAL,,,Baillargues,,,,,14. Placette de lotissement,,
STGN_000003,Quartier vigneron placette 1,, ,,,Saint-Geniès-des-Mourgues,,,,,13. Placette,8,
BAIL_000077,Placette 1 A. Sarrazin,,RUE ALBERTINE SARRAZIN,,,Baillargues,,3M,,,11. Parking,,
STGN_000023,Ecole primaire,, ,,,Saint-Geniès-des-Mourgues,,,,,6. Espaces verts écoles et crèches,0,
CLAP_000133,Accot. 1 Plan des Garrigues,,PLAN DES GARRIGUES,,,Clapiers,,,,,2. Acc. de voiries,,
BAIL_000220,Placette rue T. Aubanel,,RUE THEODORE AUBANEL,,,Baillargues,,,,,14. Placette de lotissement,,
JACO_000323,Placette rue des Violettes,,RUE DES VIOLETTES,,,Jacou,,,,,14. Placette de lotissement,,
CRES_000149,EV 2 Passage 1 Monteroni - Rue des Droits de l'Homme,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,14. Placette de lotissement,,
CRES_000157,EV Triangle proche habitations Monteroni,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,14. Placette de lotissement,,
CRES_000379,Placette Rue des Chanterelles,,RUE DES CHANTERELLES,,,Le Crès,,,,,14. Placette de lotissement,,
CSTR_000003,Placette Av. De la Cadoule,,AVENUE DE LA CADOULE,,,Castries,,Commune,,,14. Placette de lotissement,,
CRES_000456,Bande de 10 m Placette 2 rue du Puits Marin,,RUE DU PUITS MARIN,,,Le Crès,,,,,14. Placette de lotissement,,
CSTL_000352,Placette Ch. des Mûriers,,CHEMIN DES MURIERS,,,Castelnau-le-Lez,,,,,14. Placette de lotissement,,
CSTL_000687,Placette 2 (Transfo) rue du Maréchal Massena,,RUE DU MARECHAL MASSENA,,,Castelnau-le-Lez,,,,,14. Placette de lotissement,,
CRES_000447,Placette du Chardonneret,,RUE DU CHARDONNERET,,,Le Crès,,,,,14. Placette de lotissement,,
CSTR_000145,Placette Impasse P. Renoir,,IMPASSE PIERRE RENOIR,,,Castries,,,,,14. Placette de lotissement,,
CLAP_000014,EV 3 Entrée Médiathèque,,AVENUE ALBERT CAMUS,,,Clapiers,,,,,6. Espaces verts écoles et crèches,,
CRES_000152,EV Parking (avec pré) Av. M. D'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,11. Parking,,
STGN_000008,Cimetière,, ,,,Saint-Geniès-des-Mourgues,,,,,8. Cimetières,44,
CSTL_000698,Placette rue du Roussillon,,RUE DU ROUSSILLON,,,Castelnau-le-Lez,,,,,14. Placette de lotissement,,
CSTL_000724,Placette Rue H. Toulouse Lautrec,,RUE HENRI DE TOULOUSE LAUTREC,,,Castelnau-le-Lez,,,,,14. Placette de lotissement,,
CSTL_000700,EV 1 Entrée Allée du Parc Montplaisir,,RUE EMILE COMBES,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTR_000146,Placette G. Lardat,,PLACE GABRIEL LARDAT,,,Castries,,,,,14. Placette de lotissement,,
CSTR_000152,Placette Rue Le Nôtre,,RUE ANDRE LE NOTRE,,,Castries,,3M,,,14. Placette de lotissement,,
STGN_000007,Future extension du cimetière,, ,,,Saint-Geniès-des-Mourgues,,,,,8. Cimetières,2,
CSTR_000210,Placette 2 Rue des Olivettes,,RUE DES OLIVETTES,,,Castries,,3M,,,9. Espaces de nature,,
CSTR_000197,Placette 2 Rue des E. du Languedoc,,RUE DES ETATS DU LANGUEDOC,,,Castries,,,,,14. Placette de lotissement,,
CLAP_000145,Fossé et Passage Plan JP. Chabrol,,PLAN JEAN-PIERRE CHABROL,,,Clapiers,,,,,9. Espaces de nature,,
LATT_000830,EV 2 Parking rue des Ch. de Malte,,RUE DES CHEVALIERS DE MALTE,,,Lattes,,,,,11. Parking,,
CLAP_000179,EV Parking Rue Condorcet,,RUE CONDORCET,,,Clapiers,,,,,11. Parking,,
CLAP_000177,Placette Rue C. Camproux,,RUE CHARLES CAMPROUX,,,Clapiers,,,,,14. Placette de lotissement,,
CNTL_000217,Place héron bleu,, ,,,Cournonterral,,,,,14. Placette de lotissement,1,
CNTL_000174,Plan des lierres,, ,,,Cournonterral,,,,,14. Placette de lotissement,1,
STGN_000013,Quartier Rivierette talus et zones arrières enherbées,, ,,,Saint-Geniès-des-Mourgues,,,,,9. Espaces de nature,13,
STGN_000015,Quai de la gare,, ,,,Saint-Geniès-des-Mourgues,,,,,9. Espaces de nature,0,
STGN_000019,Patio de la Mairie,, ,,,Saint-Geniès-des-Mourgues,,,,,6. Espaces verts écoles et crèches,0,
,NEW Abord stade,,,,,Saint-Geniès-des-Mourgues,,,,,,,
CLAP_000019,EV (Suite esplanade) Av. A Camus après Rue Condorcet,,AVENUE ALBERT CAMUS,,,Clapiers,,,,,9. Espaces de nature,,
CLAP_000180,Accot. Parking Rue de Baillarguet,,RUE DE BAILLARGUET,,,Clapiers,,,,,11. Parking,,
CSTR_000148,Placette René Alzas,,PLACE RENE ALZAS,,,Castries,,,,,14. Placette de lotissement,,
LAVE_000091,Espace rue du Stade,, ,,,Lavérune,,,,,14. Placette de lotissement,1,
CNTL_000223,Plan du Nirocka,, ,,,Cournonterral,,,,,14. Placette de lotissement,1,
MNTP_001353,Abords Quai Laurens,20240101,Quai Laurens,Centre,Antigone,Montpellier,Non,3M,0,Non,2. Acc. de voiries,18,Non
,NEW EV 3 Parking de la Fraternité,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW EV 3 Parking Plan du Charron,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 2 Bassin 2 les Peyrouses,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Grimpantes les Peyrouses,,,,,Saint-Geniès-des-Mourgues,,,,,19. Espaces verts autres,,
BAIL_000145,Îlot Rue du Mas de Roue,,RUE DU MAS DE ROUE,,,Baillargues,,3M,,,2. Acc. de voiries,,
CRES_000165,Placette (Passage) Av. P. Valéry,,AVENUE PAUL VALERY,,,Le Crès,,,,,14. Placette de lotissement,,
PIGN_000157,Square impasse des orchidées,, ,,,Pignan,,,,,14. Placette de lotissement,1,
,NEW Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 1Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 2 Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 3 Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 4 Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
,NEW Abord 4 Rond-Point des Mazets,,,,,Saint-Geniès-des-Mourgues,,,,,,,
LATT_000011,Rond-Point Est échangeur La Céreirède,,ALLEE MAS NEGRE,,,Lattes,,,,,2. Acc. de voiries,,
CLAP_000185,Placette 1 angle Rue de l'Occitanie,,RUE DE L OCCITANIE,,,Clapiers,,,,,14. Placette de lotissement,,
FABR_000101,Piste athlétisme Stade J. Claramunt,, ,,,Fabrègues,,,,,17. Abord terrain de sport,,
MNTP_000398,Escaliers Avenue de Palavas,19700101,Avenue de Palavas,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
SAUS_000015,Abords terrain sport 2,, ,,,Saussan,,,,,17. Abord terrain de sport,,
CLAP_000190,EV Parking Rue de la Farigoule,,RUE DE LA FARIGOULE,,,Clapiers,,,,,11. Parking,,
CRES_000163,Bande enherbée derrière parking,,AVENUE PAUL VALERY,,,Le Crès,,,,,11. Parking,,
CLAP_000186,Placette 2 angle Rue de l'Occitanie,,RUE DE L OCCITANIE,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000195,Placette Rue de la Méridienne,,RUE DE LA MERIDIENNE,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000196,Passage 1 rue de la Méridienne -Rue du jeu,,RUE DE LA MERIDIENNE,,,Clapiers,,,,,14. Placette de lotissement,,
CRES_000432,EV 1 Place rue de la Poulaillère,,RUE DES SOPHORAS,,,Le Crès,,,,,14. Placette de lotissement,,
CNTL_000134,EV autour de la piscine metropole,, ,,,Cournonterral,,,,,6. Espaces verts écoles et crèches,1,
CLAP_000293,Bassin de rétention Rue du stade,,RUE DU STADE,,,Clapiers,,,,,10. Bassins de rétention,,
CRES_000164,Accot. 4 Av. P. Valéry,,AVENUE PAUL VALERY,,,Le Crès,,,,,2. Acc. de voiries,,
CLAP_000292,EV entrée Rue du Stade - Bvd de la Liberté,,RUE DU STADE,,,Clapiers,,,,,2. Acc. de voiries,,
CSTR_000236,Accot. 14 Rue du Cep de Vigne,,RUE DU CEP DE VIGNE,,,Castries,,,,,2. Acc. de voiries,,
,NEW Bassin T3T4 Helios,,,,,Cournonterral,,Privé,,,10. Bassins de rétention,,
LATT_000655,Accot. 11 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LAVE_001008,Passage rue du Banastou,, ,,,Lavérune,,,,,19. Espaces verts autres,1,
PIGN_000049,Bassin de rétention,, ,,,Pignan,,3M,,,,,
PIGN_000012,Bassin de rétention complexe sportif,, ,,,Pignan,,3M,,,10. Bassins de rétention,1,
,NEW Bassin ZAC Descartes,,,,,Lavérune,,3M,,,10. Bassins de rétention,,
MNTP_000360,École maternelle Rudyard Kipling,19700101,Avenue Saint-Clément,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1,Non,6. Espaces verts écoles et crèches,0,Oui
CSTR_000250,Placette Rue Duc R. de Castries,,RUE DUC RENE DE CASTRIES,,,Castries,,,,,14. Placette de lotissement,,
CSTR_000255,Placette 1 Lou Castel,,RUE LOU CASTEL,,,Castries,,,,,14. Placette de lotissement,,
CRES_000221,EV 2 placette Imp. Alicante,,IMPASSE ALICANTE,,,Le Crès,,,,,14. Placette de lotissement,,
,NEW Bassin Cimetière de l'Agniel,,,,,Saint-Jean-de-Védas,,3M,,,10. Bassins de rétention,,
CLAP_000228,Accot. 4 Rue de Vendargues,,RUE DE VENDARGUES,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000200,Passage Rue de Montferrier - Rue de la Pistoule,,RUE DE LA PISTOULE,,,Clapiers,,,,,14. Placette de lotissement,,
CSTR_000256,Placette 2 Lou Castel,,RUE LOU CASTEL,,,Castries,,,,,14. Placette de lotissement,,
CSTR_000184,Placette rue de la Briquetterie,,RUE DE LA BRIQUETTERIE,,,Castries,,,,,14. Placette de lotissement,,
,NEW Bassin de rétention Cimetière vieux,,,,,Saint-Jean-de-Védas,,3M,,,10. Bassins de rétention,,
MNTP_000648,Abords Rue de la Chênaie,19910301,Rue de la Chênaie,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,2. Acc. de voiries,2,Non
CLAP_000230,Accot. 2 Rue de Vendargues,,RUE DE VENDARGUES,,,Clapiers,,,,,2. Acc. de voiries,,
BAIL_000106,Placette Rue de la Dentelière,,RUE DE LA DENTELLIERE,,,Baillargues,,3M,,,14. Placette de lotissement,,
BAIL_000113,EV 1 Parking Rue des Ecoles,,RUE DES ECOLES,,,Baillargues,,,,,11. Parking,,
BAIL_000114,Placette Rue des Ecoles,,RUE DES ECOLES,,,Baillargues,,Commune,,,14. Placette de lotissement,,
BAIL_000118,Placette rue des Mazets de l'Aube,,RUE DES MAZETS DE L AUBE,,,Baillargues,,,,,14. Placette de lotissement,,
LAVE_000400,Pépinières Pivot,, ,,,Lavérune,,,,,19. Espaces verts autres,1,
,NEW Bassin de rétention 613,,,,,Saint-Jean-de-Védas,,3M,,,10. Bassins de rétention,,
,NEW Bassin de rétention Puech Long,,,,,Saint-Jean-de-Védas,,3M,,,10. Bassins de rétention,,
STJV_000250,Bassin Gendarmerie,,AVENUE DE LIBRILLA,,,Saint-Jean-de-Védas,,3M,,,10. Bassins de rétention,,
CLAP_000238,EV Parking Rue de l'Orée du Bois,,RUE DE VIVIERS,,,Clapiers,,,,,11. Parking,,
BAIL_000112,EV 2 Parking Rue des Ecoles,,RUE DES ECOLES,,,Baillargues,,,,,11. Parking,,
LAVE_000401,Pépinières pivot 2,, ,,,Lavérune,,,,,19. Espaces verts autres,1,
FABR_000022,Fossé Avenue C. De Gaulle et rue G. Pompidou,, ,,,Fabrègues,,,,,19. Espaces verts autres,,
,NEW Bassin de rétention de Sigalies,,,,,Saint-Jean-de-Védas,,Privé,,,,,
MNTP_000874,Abords du Château d'eau de Massane,19990928,Rue de la Soulane,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0,Non,3. Acc. de bât. et équipements publics,0,Non
PIGN_000119,Aire de jeu du Parc,, ,,,Pignan,,,,,19. Espaces verts autres,,
CLAP_000255,Placette Rue des Closades,,RUE DES CLOSADES,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000282,Placette Rue du Compagnon Blanc,,RUE DU COMPAGNON BLANC,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000283,Placette rue du Jeu,,RUE DU JEU,,,Clapiers,,,,,14. Placette de lotissement,,
LATT_000575,Rond-Point Place J. d'Aragon,,PLACE JACQUES D ARAGON,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_000149,Mail du Mas de Perrette,19870101,Route de Lavérune,Nord-Ouest,Cévennes,Montpellier,Non,Commune,5,Non,1. Parcs et squares,64,Oui
CLAP_000277,Placette Rue des Sophoras,,RUE DES SOPHORAS,,,Clapiers,,,,,14. Placette de lotissement,,
BAIL_000167,Placette  1 Rue J. Giono,,RUE JEAN GIONO,,,Baillargues,,,,,14. Placette de lotissement,,
BAIL_000166,Placette 2  Rue J. Giono,,RUE JEAN GIONO,,,Baillargues,,,,,14. Placette de lotissement,,
BAIL_000177,Placette Rue Jean Moulin,,RUE JEAN MOULIN,,,Baillargues,,,,,14. Placette de lotissement,,
MNTP_001100,Abord Rue de Montels-Église,20090601,Rue de Montels-Église,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,1,
LATT_000703,TPC 2 Route de Pérols,,ROUTE DE PEROLS,,,Lattes,,,,,2. Acc. de voiries,,
BAIL_000189,Placette J. Delteil,,RUE JOSEPH DELTEIL,,,Baillargues,,3M,,,19. Espaces verts autres,,
CLAP_000301,Accot. 16 Rue Lavalette,,RUE LAVALETTE,,,Clapiers,,,,,2. Acc. de voiries,,
CRES_000224,Placette impasse Beethoven,,IMPASSE BEETHOVEN,,,Le Crès,,,,,14. Placette de lotissement,,
MNTP_002563,Abords Chemin de Moularès - Avenue Germaine Tillon,20241001,Chemin de Moularès - Avenue Germaine Tillon,Sud,Prés d'Arènes,Montpellier,Non,3M,,Non,2. Acc. de voiries,0,Oui
CLAP_000306,Accot. 14 Rue Lavalette,,RUE LAVALETTE,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000314,Accot. 4 Rue Lavalette,,RUE LAVALETTE,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000317,Accot. 1 Rue Lavalette,,RUE LAVALETTE,,,Clapiers,,,,,2. Acc. de voiries,,
BAIL_000003,Mail 1 Gaston Bessette,,ALLEE LEON CORDES,,,Baillargues,,,,,14. Placette de lotissement,,
BAIL_000001,Mail 3 Gaston Baissette,,ALLEE LEON CORDES,,,Baillargues,,3M,,,14. Placette de lotissement,,
BAIL_000208,Accot. 7 Rue P. Cézanne,,RUE PAUL CEZANNE,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000199,Accot. 1 Rue P. Cézanne,,RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
STGO_002104,Abord 2 rond-point rue du Merlot avenue d'Occitanie,, ,,,Saint-Georges-d'Orques,,,,,2. Acc. de voiries,1,
JUVI_000134,Parc de Courpouyran,, ,,,Juvignac,,,,,,1,
JUVI_000417,EV 1 rue des églantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,,
JUVI_000418,EV 2 rue des églantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
CRES_000223,Rond-Point 1 Impasse Beethoven,,IMPASSE BEETHOVEN,,,Le Crès,,,,,2. Acc. de voiries,,
BAIL_000213,Accot. 12 Rue P. Cézanne,,RUE PAUL CEZANNE,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000212,Accot. 11 Rue P. Cézanne,,RUE PAUL CEZANNE,,,Baillargues,,,,,2. Acc. de voiries,,
JUVI_000419,EV 3 rue des églantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,,
,NEW EV1 GAL GROLLIER,,,,,Pignan,,3M,,,2. Acc. de voiries,,
,NEW EV2 GAL GROLLIER,,,,,Pignan,,3M,,,2. Acc. de voiries,,
BAIL_000172,EV rue Jean Moulin,,RUE JEAN MOULIN,,,Baillargues,,3M,,,9. Espaces de nature,,
CRES_000227,EV Parking  Rue C. Claudel,,IMPASSE CAMILLE CLAUDEL,,,Le Crès,,,,,11. Parking,,
CLAP_000319,Placette Parking rue M. Ravel,,RUE MAURICE RAVEL,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000321,Placette Rue Mozart,,RUE MOZART,,,Clapiers,,,,,14. Placette de lotissement,,
CRES_000228,Placette Impasse Montesquieu,,IMPASSE CHARLES DE MONTESQUIEU,,,Le Crès,,,,,14. Placette de lotissement,,
JUVI_000422,EV 2 rue des églantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000423,EV 3 rue des églantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000427,Accotement 5 route de Lavérune,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000472,Jardin Claude Debussy,, ,,,Juvignac,,,,,14. Placette de lotissement,1,
JUVI_000163,2 Massif rosiers rue de l'Olivet,, ,,,Juvignac,,,,,2. Acc. de voiries,,
JUVI_000228,EV angle rue des Amandiers,, ,,,Juvignac,,,,,2. Acc. de voiries,,
JUVI_000402,Massif sec rue du Pompidou,, ,,,Juvignac,,,,,2. Acc. de voiries,,
GRAB_000074,Massif 8 Sud Route de Montpellier,, ,,,Grabels,,,,,2. Acc. de voiries,1,
GRAB_000080,Tpc  4 du cheval,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000336,Aire de jeux Carignan,, ,,,Grabels,,,,,19. Espaces verts autres,,
CLAP_000322,EV Parking Rue P. Cézanne,,RUE PAUL CEZANNE,,,Clapiers,,,,,11. Parking,,
CLAP_000182,Passage rue de Baillarguet,,RUE DE BAILLARGUET,,,Clapiers,,,,,14. Placette de lotissement,,
CRES_000230,Placette Impasse de la Serrane,,IMPASSE DE LA SERRANE,,,Le Crès,,,,,14. Placette de lotissement,,
SUSS_000030,Jardin Mexicain,, ,,,Sussargues,,Commune,,,2. Acc. de voiries,1,
GRAB_000348,Rond point du Caducée,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000254,Massif 10 sud route de Montferrier,, ,,,Grabels,,,,,2. Acc. de voiries,1,
JUVI_000428,Rond point rue du Mas de la Tour,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000430,Placette 2 rue du Mas de la Tour,, ,,,Juvignac,,,,,14. Placette de lotissement,1,
JUVI_000432,Accotement 4 route de Lavérune,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000433,Accotement rue du Mas de la Tour,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
SUSS_000031,Haie Route de Montpellier,, ,,,Sussargues,,,,,2. Acc. de voiries,0,
CLAP_000279,EV 1 Rue du Bosc,,RUE DU BOSC,,,Clapiers,,,,,2. Acc. de voiries,,
JUVI_000434,EV 6 rue des Eglantiers,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
CRES_000234,EV Parking Impasse Boislou,,IMPASSE DU BOISLOU,,,Le Crès,,,,,11. Parking,,
CNTL_000020,Placette impasse des Lucques,, ,,,Cournonterral,,,,,14. Placette de lotissement,1,
JUVI_000435,Placette rue de la Cerisaie,, ,,,Juvignac,,,,,14. Placette de lotissement,1,
JUVI_000441,EV accotement rue des Mimosas,, ,,,Juvignac,,,,,2. Acc. de voiries,,
JUVI_000080,EV 1  Acct sud avenue G. Frêche,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
JUVI_000218,Placette angle rue du Labournas,, ,,,Juvignac,,,,,14. Placette de lotissement,1,
MURV_000089,Stade Guilhem Jean,, ,,,Murviel-Lès-Montpellier,,,,,7. Terrains de sport,,
GRAB_000031,Massif 1 angle rue des écoles rue de la gerbe,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000032,Massif 2 angle rue des écoles rue de la gerbe,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000037,Massif rue des Iris,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000039,La vierge,, ,,,Grabels,,,,,2. Acc. de voiries,,
GRAB_000049,Parking 1 rue des bugadières,, ,,,Grabels,,,,,11. Parking,1,
GRAB_000050,Parking 2 rue des Bugadières,, ,,,Grabels,,,,,11. Parking,1,
JUVI_000088,EV 6  Acct sud avenue G. Frêche,, ,,,Juvignac,,,,,2. Acc. de voiries,,
JUVI_000390,3 accotements sud route de Saint Georges d'Orques,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
SUSS_000002,Serre et Abords,, ,,,Sussargues,,,,,9. Espaces de nature,0,
JUVI_000306,EV angle rue Saturne Rue G. Frêche,, ,,,Juvignac,,,,,2. Acc. de voiries,1,
CRES_000238,EV 1 Parking Imp. F. Chopin,,IMPASSE FREDERIC CHOPIN,,,Le Crès,,,,,11. Parking,,
CRES_000236,Placette Impasse du Perdigal,,IMPASSE DU PERDIGAL,,,Le Crès,,,,,14. Placette de lotissement,,
PIGN_000002,Espace vert,, ,,,Pignan,,3M,,,,,
CNTL_000172,Placette av de la biliere,, ,,,Cournonterral,,,,,14. Placette de lotissement,,
JUVI_000356,Stade de football synthétique,, ,,,Juvignac,,,,,7. Terrains de sport,,
GRAB_000287,Chemin et escaliers de la Goule,, ,,,Grabels,,,,,9. Espaces de nature,1,
CRES_000214,EV 1 Entrée Salle G. Brassens,,IMPASSE ALFRED DE VIGNY,,,Le Crès,,,,,2. Acc. de voiries,,
SUSS_000008,Parking de la Bibliothèque,, ,,,Sussargues,,Commune,,,11. Parking,5,
,NEW EV PARKING GAL GROLLIER,,,,,Pignan,,3M,,,9. Espaces de nature,,
,NEW EV3 GAL GROLLIER,,,,,Pignan,,3M,,,2. Acc. de voiries,,
MFSL_000173,EV 2 Parking Ch. du Fescau,,CHEMIN DU FESCAU,,,Montferrier-sur-Lez,,,,,11. Parking,,
SUSS_000015,Parking du Cimetière,, ,,,Sussargues,,,,,11. Parking,7,
GRAB_000395,Pablo Neruda (Marché),, ,,,Grabels,,,,,11. Parking,,
SUSS_000016,Parvis de l'Eglise,, ,,,Sussargues,,,,,12. Place,4,
GRAB_002002,Verger mare de la Soucarède (Nouveau projet),, ,,,Grabels,,,,,9. Espaces de nature,1,
SUSS_000001,Terrain de Foot de l'Ecole,, ,,,Sussargues,,,,,7. Terrains de sport,0,
MFSL_000171,Placette Panneau Info Ch. du Fescau,,CHEMIN DU FESCAU,,,Montferrier-sur-Lez,,,,,14. Placette de lotissement,,
STGO_000185,Parking 3 rue des Pilettes,, ,,,Saint-Georges-d'Orques,,,,,11. Parking,1,
,NEW EV5 GAL GROLLIER,,,,,Pignan,,3M,,,2. Acc. de voiries,,
SUSS_000014,Cimetière,, ,,,Sussargues,,,,,8. Cimetières,12,
STGO_000186,Parking 2 rue des Pilettes,, ,,,Saint-Georges-d'Orques,,,,,11. Parking,1,
STGO_000187,Parking 1 rue des Pilettes,, ,,,Saint-Georges-d'Orques,,,,,11. Parking,1,
STGO_000188,Passage rue du vallon,, ,,,Saint-Georges-d'Orques,,,,,19. Espaces verts autres,1,
,NEW EV6 GAL GROLLIER,,,,,Pignan,,3M,,,2. Acc. de voiries,,
SUSS_000006,Abord des Tennis,, ,,,Sussargues,,,,,9. Espaces de nature,6,
CLAP_000007,Place 2 Allée Micheu,,ALLEE ROLAND MICHEU,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000280,Placette rue du Chêne Liège,,RUE DU CHENE LIEGE,,,Clapiers,,,,,14. Placette de lotissement,,
GRAB_000067,Massif 13 Nord Route de Montpellier,, ,,,Grabels,,,,,2. Acc. de voiries,1,
STGO_000190,Passage rue du Vallon,, ,,,Saint-Georges-d'Orques,,,,,19. Espaces verts autres,,
STGO_000211,EV transfo chemin de la cascade,, ,,,Saint-Georges-d'Orques,,,,,2. Acc. de voiries,1,
